aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
1449,0.518899446,54.29629058,33.73097241,109.3246263,2,11294.37986,148.2132214,0.028339819,46.09999847,5568.032227,1.821898103,502.1202698,15.29002285,1013.691528,2592.854004,13.24587727,13.24587727,1385.525146,22700,49.80919266,4876,0.57973375,-2.25358057,12.06855774,21538982,468800.1844,116.6349959,39.90499902,46.09999847,0,0,0.948727908,574.453429,87.48556809,62.18853635,3.162128967,1645.361106,52.70214945,0.910014951,0.003135447,0,0.00857846,0,0,0.009360918,0.043813979,0,0.293728432,0.005624931,0.078769539,0.435120446,1.190900772,12.16821675,12.82582355,25776,27.16901209,9.393045438,7.659324673,0.948727908,0.211350717,3.140797876,3.310535981
1450,0.538359044,44.93169595,26.05394814,166.379675,2,18244.74382,60.02180568,0.021957077,46.40000153,5568.32666,1.823097467,498.1307373,15.28340054,1013.806641,2595.960205,13.2279768,13.2279768,1385.135254,23353,40.1054395,4167,0.553277143,-2.366452694,11.91949749,22607164,469654.9662,116.6449959,39.90499902,46.40000153,0,0,0.948726679,188.6739395,26.35110887,42.16177419,0,174.9713629,18.97279839,1.252614322,0.001875072,0,0.225894166,0,0,0,0.088689018,0,0,0,0.049351931,0.581912365,1.026250679,4.407722941,4.645935484,19000,20.02684274,3.832811176,9.346550029,0.948726679,0.224717009,2.792585817,2.943509316
1451,0.552098227,49.16912281,29.14683694,175.5067807,5,18244.72084,59.67074431,0.020807036,46.70000076,5568.565918,1.825220466,494.4567871,15.27102184,1013.81781,2599.187988,13.20432758,13.20432758,1384.614868,23716,45.02739398,4436,0.56049375,-2.566583849,11.80700646,21336224,470509.7477,116.6549959,39.90499902,46.70000076,0,0,0.948725484,271.9437861,73.78319779,49.54014709,3.162137048,547.0497093,67.45892369,1.222586639,0,0,0.538186353,0,0,0.002479364,0.035049701,0,0,0.001874877,0.035638,0.24899349,0.942545088,6.297562583,6.637918652,24337,25.65230978,4.025338453,8.93428583,0.948725484,0.257121658,3.438719693,3.624567646
1452,0.690372361,31.76252391,11.68935681,597.4489298,1,22588.67435,60.56749772,0.014460582,46.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,40.54130427,3529.5,0.56707,-2.803678274,11.37235165,21266998,471364.5291,116.6649959,39.90499902,46.79999924,0,0,0.948724323,104.3506503,31.62140918,27.40522129,6.324281836,194.9986899,23.1890334,1.326064962,0.003739605,0,0.262302732,0,0,0.015021066,0.077471757,0,0,0,0.014964036,0.653823144,0.973853412,3.854733009,4.063069659,12881,13.57717905,2.710542583,9.82303206,0.948724323,0.276656724,2.42447826,2.55551397
1453,0.577255887,69.60947754,42.92734979,60.9620344,5,14823.79993,65.78502004,0.022521087,47.09999847,5568.88623,1.826362848,490.6482239,15.26367855,1013.931763,2602.306885,13.1861515,13.1861515,1384.226196,22872,38.19867706,6051.811182,0.70299125,-2.97709012,11.14826298,21896148,472219.3104,116.6749959,39.90499902,47.09999847,0,0,0.948723196,176.0260535,32.67549496,22.13501272,2.108096449,186.5665358,23.18906094,1.252965967,0.014343463,0,0.099336606,0,0,0.000614618,0.06184909,0.002499907,0,0,0.158660389,0.66152699,1.047363043,8.599217673,9.063990121,11099,11.69888124,4.613643021,9.619126468,0.948723196,0.124658806,2.33854253,2.464936602
1454,0.539862534,64.7197365,46.79115537,35.57340435,6,10541.3567,125.8724254,0.028780411,46.59999847,5569.422852,1.824620008,486.2550354,15.27216625,1014.355225,2605.086426,13.18467522,13.18467522,1384.230835,16759,40.5331796,5036.5,0.765267532,-3.018522501,11.08560276,20002328.58,473074.0915,116.6849959,39.90499902,46.59999847,0,0,0.948722103,139.1345259,35.83768091,10.54049439,3.162148316,111.7292405,23.18908765,1.31943642,0.007533368,0,0.310802052,0,0,0.003760382,0.143110581,0.004358783,0,0,0.246326589,0.367268532,1.435949783,7.20310302,7.592426695,10040,10.58265636,3.78397797,10.59095393,0.948722103,0.0963866,1.690321839,1.781682785
1455,1.008703,43.49727415,30.55315405,82.29301702,2,14823.76632,83.50047231,0.024669772,46.79999924,5569.766113,1.825692415,482.6611023,15.26414776,1014.468018,2608.202881,13.16647434,13.16647434,1383.843384,16205,37.21413485,4917.5,0.733706849,-3.171358824,10.88597393,21965088,473928.8725,116.6949959,39.90499902,46.79999924,0,0,0.948721044,22.13506291,18.97291107,4.216202459,0,32.67556906,11.59455676,1.450447825,0.003135311,0,0.698693428,0,0,0.001249989,0.462282033,0.008145836,0,0.000624995,0.010691383,0.157566122,1.017113739,3.991653358,4.207404675,7521,7.927514673,3.482491287,11.27357938,0.948721044,0.067496128,0.809849338,0.853622193
1456,0.454417818,79.78530674,64.89776719,8.115911801,3,17189.20768,33.1881003,0.028336628,47.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,48.00181274,5164,0.843570588,-2.566583849,11.80700646,21347216,474585.2579,116.7026766,39.9045938,47.20000076,0,0,0.498487023,24.07284333,18.05463249,4.012140554,0,16.04856222,4.012140554,1.405537196,0.009516476,0,0.785711655,0,0,0,0.442734943,0,0,0,0.004757961,0.077593851,0.818312334,5.646973163,11.32822502,2258,4.529706686,1.734278296,5.19837589,0.498487023,0.026481736,0.28282665,0.567370137
1457,0.32469761,35.11752822,6.403422553,1.013358939,2,17099.4495,21.4606655,0.034807438,37,5567.833008,1.770237923,588.8273315,15.22532558,1006.476563,2510.185547,13.28235912,13.28235912,1401.470581,3432,25.59181722,6051.811182,0.96765,-1.257889509,13.36468697,20002328.58,427155.2827,116.1479133,39.89585678,37,0,0,0.359088439,2.784829279,0,0,0,5.569658558,0,0.636514168,0.00330324,0,0.684154088,0,0,0,0.660482314,0.003303555,0,0,0.138332262,0,0.845021853,1.406811504,3.917729867,63,0.175444245,0.01382064,0.196960271,0.359088439,0.004176761,0.015505955,0.043181438
1458,0.693104801,34.6345017,18.74328685,23.00781098,0,22594.36665,48.98563639,0.028791519,37.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,131306,15.99947468,6630,0.919152,-1.297319055,13.31551266,20114910,427759.874,116.1549959,39.89499902,37.90000153,0,0,0.948963399,2.107562844,3.161344266,0,2.107562844,5.268907109,2.107562844,1.531778078,0.003750035,0,0.38951502,0,0,0,0.382073812,0.005004383,0,0,0.21510665,0.318507968,1.477267402,1.816773869,1.914482551,319,0.336156274,0.123655118,0.71585593,0.948963399,0.043280595,0.432533021,0.455795262
1459,0.584572797,68.78234906,53.88230603,61.75472984,1,13753.05115,95.53628418,0.021492289,38,5566.519043,1.775947213,591.5325928,15.21404934,1006.254578,2510.821289,13.27246857,13.27246857,1400.55188,118852.678,15.68583918,5966.5,0.6771,-1.351937532,13.2531662,20359786,428614.7935,116.1649959,39.89499902,38,0,0,0.948960529,35.8286767,29.50596905,9.484061479,2.107569218,33.72110748,26.34461522,1.592651802,0.013739938,0,0.064548826,0,0,0.002479432,0.183847884,0.000624965,0,0,0.01444193,0.857678775,0.759529787,4.513010738,4.755741255,3860,4.06760859,1.868429184,0.662254967,0.948960529,0.176764626,3.254063457,3.429081987
1460,0.564490467,33.84864266,18.73275604,153.1168623,3,20190.58922,95.54884525,0.019255254,38.29999924,5565.794922,1.77379477,592.350769,15.24495125,1006.85498,2510.652344,13.30655193,13.30655193,1400.680054,133994,19.64712429,5230,0.610395775,-2.566583849,11.80700646,20998036,429469.7126,116.1749959,39.89499902,38.29999924,0,0,0.948957693,11.59166534,3.161363273,9.48408982,1.053787758,10.53787758,1.053787758,1.484675004,0.00376023,0,0.032088508,0,0,0.015624734,0.106292354,0,0,0,0,0.8446768,0.577180103,4.791072883,5.04877395,2008,2.116005818,1.591517521,0.67453992,0.948957693,0.269604157,2.536636056,2.673076022
1461,0.447325114,30.00418186,13.72741056,165.6820332,1,20629.45417,61.0668836,0.016803636,38.90000153,5565.185547,1.770453453,592.8459473,15.28033829,1007.554382,2510.475586,13.34551525,13.34551525,1400.938965,141331,22.68060684,4898.5,0.564732911,-1.482409835,13.09764194,21245658,430324.6313,116.1849959,39.89499902,38.90000153,0,0,0.948954892,5.268954344,2.107581738,4.215163475,1.053790869,9.484117819,0,1.389585172,0.006249849,0,3.70E-05,0,0,0.000645571,0.101261501,0,0,0,0,0.928549129,0.337567714,10.95739996,11.54680803,1069,1.126502439,1.255338647,0.76847544,0.948954892,0.24409541,1.992722217,2.099912477
1462,0.514827268,40.73947042,32.06268106,147.3054505,3,21087.82499,61.46417856,0.016624666,39.5,5564.28418,1.771678686,594.3250732,15.28800392,1007.732605,2510.975098,13.3558712,13.3558712,1400.543091,140090,22.39479494,4707,0.5509925,-1.531552434,13.04164314,21486246,431179.5496,116.1949959,39.89499902,39.5,0,0,0.948952125,35.82899403,23.18346672,14.75311519,0,37.93658191,18.96829095,1.547060857,0.056251604,0,0,0,0,0,0.084400602,0.003125078,0,0,0.000625,0.96200894,0.430438761,4.835750291,5.095884362,7160,7.545164624,2.589656244,1.88310218,0.948952125,0.311536529,3.560048971,3.751558039
1463,0.490592377,43.60317282,31.7975967,145.1152607,1,13556.41988,85.90239354,0.022433479,39.59999847,5563.049805,1.768067002,595.18396,15.33385754,1008.696899,2511.628662,13.40795422,13.40795422,1400.536133,141084,36.74560165,5631,0.70211,-1.600773692,12.9608202,21613178,432034.4675,116.2049959,39.89499902,39.59999847,0,0,0.948949391,93.78793097,33.72150327,18.96834559,1.053796977,102.2183068,25.29112745,1.41724403,0.001864651,0,0.033591862,0,0,0,0.137496409,0.006250065,0,0,0.006875077,0.638238194,0.751080112,12.70556404,13.38908498,10809,11.39049153,7.033898733,2.309832643,0.948949391,0.177694208,2.140221022,2.255358443
1464,0.458196919,51.35147112,34.98481977,97.52104952,2,12823.60395,94.40477848,0.023320849,40.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,42.52294413,4650.5,0.61069625,-1.619087458,12.94219112,20002328.58,432889.3851,116.2149959,39.89499902,40.40000153,0,0,0.948946692,105.3799974,50.58239877,20.02219951,2.107599949,151.7471963,40.04439903,1.423331262,1.03E-05,0,0.024963898,0,0,0,0.113122019,0.009333857,0,0,0.006250169,0.770068135,0.615317204,10.60046613,11.17077094,14051,14.80694344,6.963272677,2.784678396,0.948946692,0.212912956,3.029443003,3.192426959
1465,0.569127643,56.06076857,29.75865009,108.2894904,1,19769.66724,51.87516883,0.01801253,40.70000076,5563.524902,1.772737026,600.1859131,15.3181324,1008.653564,2513.094727,13.40905666,13.40905666,1399.587402,145679,47.02797318,4263,0.606237143,-1.61691618,12.9484396,21995524,433744.3023,116.2249959,39.89499902,40.70000076,0,0,0.948944027,150.6938195,71.65859949,14.75324107,5.269014669,234.9980542,54.79775255,1.367387584,0,0,0.060621754,0,0,0.01125036,0.081278062,0.005666326,0.140887884,0,0.001875124,0.552849733,1.069266281,10.66093849,11.23452826,17922,18.88625618,8.517184787,3.0988004,0.948944027,0.18854588,2.936398573,3.094385431
1466,0.520723151,59.04476272,38.69730751,121.6139245,1,15305.5064,66.5577013,0.020334733,40.40000153,5563.180664,1.768919826,599.3453979,15.35050869,1009.332886,2513.465088,13.44411469,13.44411469,1399.845459,145963,43.44852511,6051.811182,0.59060875,-1.675386906,12.88008404,21748536,434599.2191,116.2349959,39.89499902,40.40000153,0,0,0.948941397,154.9094607,33.72178736,24.23753467,0,128.5643143,30.5603698,1.332882638,0.033124746,0,0,0,0,0.011888926,0.115431923,0.008747567,0,0.001874925,0.012499605,0.842661716,0.667047849,5.999709516,6.322529017,13944,14.69426884,4.003490614,6.744464352,0.948941397,0.245495192,3.901890914,4.111835491
1467,0.404489146,58.62365968,36.1047111,86.15460965,2,12011.88355,88.73088607,0.021146294,40.79999924,5562.486816,1.77082932,599.5463257,15.3500433,1009.388367,2514.634277,13.44483757,13.44483757,1399.317749,141590,36.37168757,5565,0.584235714,-2.566583849,11.80700646,21622680,435454.1356,116.2449959,39.89499902,40.79999924,0,0,0.9489388,99.05802143,63.22852432,36.88330585,1.053808739,167.5555894,57.95948062,1.487735029,0.006250115,0,0.023427228,0.000624963,0,0.001249967,0.134535203,0.008118017,0,0.001250009,0.027491013,0.804966851,0.723371343,9.660840477,10.18067812,15721,16.56692718,3.459229606,7.73764048,0.9489388,0.185807297,3.008495941,3.170379312
1468,0.407861541,57.58751124,29.42491145,103.3758897,4,14599.01904,69.54174886,0.021419224,41.29999924,5561.785156,1.773739457,599.6486206,15.34368038,1009.336914,2516.033203,13.43910789,13.43910789,1398.659058,136472,33.62293053,5282.5,0.54696375,-1.657598019,12.90495872,22369200,436309.0517,116.2549959,39.89499902,41.29999924,0,0,0.948936238,95.89685416,38.99102861,22.13004327,2.107623168,153.8564913,32.66815911,1.39217942,0.00062497,0,0.155521491,0,0,0.001249948,0.037491872,0.009374966,0,0,0.014989773,0.620593939,0.828310029,7.624356582,8.034635288,23606,24.87627626,4.926254234,8.549825469,0.948936238,0.237535177,3.753909965,3.955913807
1469,0.428479368,54.67142187,28.49646626,111.1080818,0,14598.98015,95.18825059,0.019916192,41.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,35.2466863,4704.5,0.60854,-1.705521703,12.84898281,22426574,437163.9675,116.2649959,39.89499902,41.59999847,0,0,0.94893371,43.20639006,36.88350371,40.04494689,0,69.55174986,27.39917419,1.560159499,0.005622809,0,0.006046425,0,0.025551268,0.000624958,0.083720244,0.002499944,0,0,0.015000227,0.689505405,0.700296,13.03328912,13.73466765,17690,18.64197659,7.028196026,7.320595471,0.94893371,0.206683541,3.119211965,3.287070459
1470,0.526619615,53.86231927,31.91696978,130.8157688,2,16083.57992,80.59267045,0.020152651,42.09999847,5561.347168,1.773865938,598.7435913,15.35299206,1009.592102,2517.206055,13.44925308,13.44925308,1398.392944,263547,45.18983142,5489.5,0.57,-1.707608461,12.84890842,20002328.58,438018.8829,116.2749959,39.89499902,42.09999847,0,0,0.948931216,103.2740818,38.99123497,34.77596633,0,250.8084844,33.72214917,1.261169836,0.013114648,0,0.002208307,0,0.266988139,0,0.066210025,0.000622525,0,0,0.017528595,0.571062378,0.998091966,6.284391818,6.622599947,11820,12.45611885,4.177715703,7.5844936,0.948931216,0.250828583,3.739282406,3.940519971
1471,0.490238554,49.66998547,31.37870318,111.6203262,3,12165.75328,107.46341,0.019847732,42.29999924,5560.966797,1.774070382,597.5291138,15.36183834,1009.844055,2518.489746,13.4585619,13.4585619,1398.126709,269405,43.005636,5282,0.562993976,-1.75005579,12.79904079,22431076,438873.798,116.2849959,39.89499902,42.29999924,0,0,0.948928756,31.6145968,26.34549733,12.64583872,0,31.6145968,22.13021776,1.564772848,0.01063556,0,0,0,0.472259228,0.003750172,0.07563152,0.001249958,0,0,0.020594136,0.365458417,1.075033756,8.686482031,9.153987566,9697,10.2188915,2.626929237,7.099413725,0.948928756,0.220199462,3.02933997,3.192378723
1472,0.451742188,51.84265245,29.1101389,111.0420611,0,13556.09043,100.2946012,0.016756849,42.70000076,5560.845703,1.771501303,595.3299561,15.38643742,1010.402954,2519.539551,13.48383236,13.48383236,1398.253174,279690,35.72051016,4640,0.545213333,-1.746666789,12.80504704,22429018,439728.7128,116.2949959,39.89499902,42.70000076,0,0,0.94892633,42.15290348,33.72232278,24.2379195,0,82.19816179,30.56085502,1.506040164,0.005000017,0,0,0,0,0,0.053765591,0.001245167,0,0,0.045631718,0.898120009,0.429359769,4.438627336,4.677525742,9872,10.40333658,2.911306051,15.87846697,0.94892633,0.23738736,3.521121493,3.710637361
1473,0.522523579,62.3144789,46.34306288,133.2331718,1,15815.39898,68.25044728,0.019870351,43.20000076,5560.63916,1.770908833,593.3066406,15.39988232,1010.752258,2520.917969,13.49721241,13.49721241,1398.117676,285566,46.5523262,5481.5,0.6339175,-1.783638835,12.76123142,22372458,440583.6272,116.3049959,39.89499902,43.20000076,0,0,0.948923939,145.4278835,56.90656312,35.83005826,2.107650486,161.2352622,47.42213593,1.459121239,0.004995202,0,0.001444853,0,0.216952826,0,0.10747236,0,0.032382113,0,0.081871117,0.446352929,1.283174992,12.95040169,13.6474602,15062,15.87271581,3.05491067,25.54244762,0.948923939,0.191952872,3.310634551,3.48883026
1474,0.505338784,57.87648448,30.10377518,124.8943886,1,15556.09149,75.24095693,0.020531698,43.40000153,5560.208008,1.774188161,591.93396,15.39142704,1010.685364,2522.846924,13.48758507,13.48758507,1397.458496,118852.678,61.47255707,3981.5,0.575167143,-2.566583849,11.80700646,23268520,441438.5413,116.3149959,39.89499902,43.40000153,0,0,0.948921581,208.6579164,192.8504985,93.79067962,8.430622887,544.8290041,67.44498309,1.381564112,0.001250059,0,0.118655854,0,0.492848763,0.003750111,0.054415799,0.000625018,0.046316696,0,0.077593912,0.130768007,1.400632686,8.084122924,8.519273968,24742,26.07380893,3.005779685,29.69440072,0.948921581,0.258978987,4.15025261,4.37365183
1475,0.450764401,72.05006493,45.03106458,114.9561368,2,9884.575604,105.2804772,0.028085223,43.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,281657,50.01598485,4596.5,0.53645,-1.881254077,12.64271641,23198350,442293.4551,116.3249959,39.89499902,43.5,0,0,0.948919258,242.3810014,114.8675181,83.25260483,5.269152204,317.2029627,105.3830441,1.503362352,0.003125027,0,0.102670764,0,0.092536904,0,0.068720298,0.016247708,0.017434188,0.001875065,0.0599697,0.555042566,1.300809575,7.578969091,7.986948339,29496,31.08378268,4.153636748,26.93096158,0.948919258,0.214642515,4.266595326,4.496268033
1476,0.437253288,58.18449039,32.82342508,126.4343051,2,14377.52983,99.31931259,0.022013791,43.20000076,5561.179688,1.778191924,592.9509277,15.37784767,1010.719788,2525.136475,13.4850111,13.4850111,1396.643311,280755,48.31993675,4021,0.54462,-1.689653158,12.87844181,23274436,443148.3685,116.3349959,39.89499902,43.20000076,0,0,0.948916969,175.9901082,84.30663864,63.22997898,14.75366176,249.758417,77.98364074,1.540177931,0.007499771,0,0.327320286,0,0,0,0.034374033,0.00125001,0,0.003750022,0.026291746,0.434302558,1.005288457,6.162070069,6.493792681,26633,28.06673383,4.608774068,21.13757271,0.948916969,0.260934413,4.111248142,4.332568893
1477,0.432307224,57.98205815,24.92587436,116.8992859,3,10427.63422,98.54386145,0.026131215,43,5560.961914,1.779683828,590.5067139,15.37978268,1010.855164,2527.02124,13.48521233,13.48521233,1396.246094,1145095,53.33481979,6051.811182,0.57505875,-1.731090903,12.8280735,20002328.58,444003.2817,116.3449959,39.89499902,43,0,0,0.948914714,143.3216262,70.60697763,60.06862276,8.430683897,194.9595651,57.96095179,1.539351373,0.006239434,0,0.123547917,0,0,0,0.038088789,0.005613665,0.148752921,0.00062499,0.037459028,0.347192257,1.221968132,13.40797573,14.12980063,22190,23.38460946,5.844127168,27.38034058,0.948914714,0.234515176,3.743510034,3.94504372
1478,0.506478834,52.48530439,26.58989894,206.5645712,2,9489.124935,114.9182224,0.030820582,43.20000076,5560.442871,1.785976052,588.9954224,15.35446644,1010.471558,2529.556885,13.45686817,13.45686817,1395.194214,1148042,48.37277412,4739,0.562312857,-1.787539363,12.75892067,23084464,444858.1945,116.3549959,39.89499902,43.20000076,0,0,0.948912493,197.0676973,81.1455224,68.49946696,7.376865673,184.4216418,59.01492538,1.531004607,0.002508123,0,0.406240671,0,0,0,0.109385813,0.019375125,0.062723725,0,0.026894791,0.135438519,1.241136153,9.211014241,9.706916395,21567,22.72812314,4.996606797,30.48522695,0.948912493,0.262745896,3.828841352,4.034978334
1479,0.653841255,41.38338636,19.62059697,814.7853107,1,12165.51676,84.15075003,0.023401932,43,5560.371582,1.786601305,585.9158325,15.36119747,1010.705933,2531.490723,13.46136665,13.46136665,1394.927856,118852.678,45.51906872,5596,0.53515875,-1.813365102,12.72692204,22933472,445713.1071,116.3649959,39.89499902,43,0,0,0.948910307,229.7372032,104.3301978,72.71498633,13.69992496,476.3358525,84.30723053,1.392455887,0.001875019,0,0.472038232,0.000624967,0,0,0.023110136,0.001249978,0.063815203,0.003749838,0.055598944,0.190079399,1.138964685,7.640618957,8.051992797,22884,24.11608329,4.965105212,38.28773233,0.948910307,0.273459806,3.100612946,3.267551131
1480,0.66153172,43.59923944,17.84446182,880.9784768,1,13954.53169,85.25063283,0.024643153,43.20000076,5560.608398,1.783452392,581.7451172,15.38918972,1011.351868,2533.04541,13.48753452,13.48753452,1395.185059,1163797,53.7161808,5023,0.516007143,-2.566583849,11.80700646,22870936,446568.0193,116.3749959,39.89499902,43.20000076,0,0,0.948908155,221.3069821,109.5996483,51.63829582,15.80764158,308.7759322,88.52279284,1.495978188,0.003749972,0,0.465451269,0,0,0,0.024999904,0.013750386,0.020946847,0.001874909,0.021280764,0.20140443,1.025482629,6.26355408,6.600801193,22136,23.3278636,4.265763812,36.3699371,0.948908155,0.290741224,3.449508144,3.635239225
1481,0.675850489,45.50802196,15.0157586,1785.141472,2,32720.89781,33.74370989,0.012460498,43.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,1271099,56.31876087,4032,0.51974,-1.833921075,12.70098495,22870076,447422.9313,116.3849959,39.89499902,43.29999924,0,0,0.948906036,251.8689847,42.15380497,144.376782,21.07690249,515.3302658,34.7768891,1.297173449,0.00062497,0,0.01370187,0,0,0,0.001260253,0.002499871,0.023652019,0,0.009999518,0.782426432,0.413369923,4.887105056,5.150251835,20056,21.13591781,5.315438931,36.75670787,0.948906036,0.352698834,4.354460794,4.588927277
1482,0.58031863,39.76704682,14.61355405,597.7716833,2,12998.68428,77.65711118,0.02312846,43.59999847,5560.400391,1.786980152,579.0219116,15.37913513,1011.272644,2535.465332,13.47395802,13.47395802,1394.526123,1365500,103.6602554,3019,0.52474,-1.915123582,12.60028267,23100296,448277.843,116.3949959,39.89499902,43.59999847,0,0,0.948903953,165.4540479,95.90011693,83.25394766,45.31543987,350.9311971,72.71547328,1.548593889,0.003749913,0.013615365,0.461357078,0,0.000108067,0.001872676,0.018750259,0.004999717,0.042226991,0,0.00436457,0.146475769,0.9888623,7.491938286,7.895359975,9860,10.39093575,5.689179619,41.19737266,0.948903953,0.275085543,2.989461246,3.150436077
1483,0.633390674,42.11837203,18.482383,621.0838234,2,11432.55304,92.47344766,0.026059019,43.70000076,5560.291992,1.789570689,575.9295044,15.37415218,1011.295166,2537.839111,13.46526241,13.46526241,1393.998047,821190,69.68432236,5081,0.534897143,-1.965705752,12.53670597,22885546,449132.7543,116.4049959,39.89499902,43.70000076,0,0,0.948901903,277.1624751,154.9159082,91.68492523,17.91544516,322.4780129,137.000463,1.572288033,0.00373967,0,0.32820439,0,0,0.000625039,0.02123707,0,0.051055863,0,0.019998914,0.254614749,1.051409431,11.59425857,12.2186061,19267,20.30452246,4.78540055,50.00934722,0.948901903,0.269950425,3.119276892,3.287249065
1484,0.598398106,54.30699345,33.99580216,223.9686805,3,12011.39097,87.20046641,0.026904794,43.90000153,5560.144531,1.793118477,572.9417114,15.3634491,1011.213013,2540.390137,13.45025635,13.45025635,1393.339111,118852.678,62.0297699,3812,0.55985375,-2.082006693,12.3921299,20002328.58,449987.6655,116.4149959,39.89499902,43.90000153,0,0,0.948899887,532.1952367,137.000754,115.9237149,14.75392735,1354.199761,111.7083071,1.150806303,0.003760097,0,0.072956807,0,0.038804171,0,0.054365062,0,0.061877099,0,0.056852817,0.487459641,1.181839042,13.77092552,14.51251677,31249,32.93181971,5.773646838,42.38436746,0.948899887,0.222918563,3.280589606,3.457255766
1485,0.607126531,60.09400902,34.61473322,165.1981776,6,9488.979055,117.4975138,0.031426262,44,5561.255371,1.798203707,571.543396,15.34335613,1011.133362,2543.480225,13.43519592,13.43519592,1392.397339,695998,56.280056,3975,0.538197143,-2.12712574,12.33439732,22890144,450842.5763,116.4249959,39.89499902,44,0,0,0.948897906,373.0643707,129.624061,66.39281174,3.161562464,449.995724,113.8162487,1.393011124,0.003752144,0.017468235,0.132722943,0,0.038687594,0,0.043121296,0,0.049940505,0.000614706,0.032510645,0.306042229,1.2490385,10.58930564,11.15958374,30410,32.04770484,4.769270212,29.38480561,0.948897906,0.256152504,4.252531752,4.481548254
1486,0.531019461,63.8403837,39.04383309,114.4276405,0,8705.467506,136.5650357,0.03095113,44.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,726402,61.60486984,4005,0.624275309,-2.197402,12.24538231,22211722,451697.4869,116.4349959,39.89499902,44.59999847,0,0,0.948895958,158.0784476,130.6781833,64.28523535,7.376994221,239.225384,125.4089018,1.571762333,0.004375097,0,0.157900736,0,0,0,0.033135385,0.000624963,0.015971459,0.002510395,0.093711545,0.410013571,1.101247073,15.32719857,16.15266504,22602,23.81926048,3.107995481,13.4119975,0.948895958,0.168520569,3.011502559,3.173690997
1487,0.517250766,64.75682652,37.24660869,154.2043586,0,10906.8281,122.5748491,0.027394933,44.79999924,5561.560059,1.796036005,566.8530884,15.36442852,1011.669373,2545.480225,13.45202065,13.45202065,1392.524414,442528.5,57.25420475,4905,0.530803896,-2.566583849,11.80700646,22255196,452552.3972,116.4449959,39.89499902,44.79999924,0,0,0.948894045,243.4413001,100.116552,60.0699312,0,319.319108,91.68568446,1.423803285,0.00187498,0,0.006228847,0,0,0,0.069386884,0.013750262,0.02332839,0.001250011,0.063161979,0.755446085,0.76982338,3.025470911,3.18841806,21419,22.57259397,4.294097784,17.24144819,0.948894045,0.238165079,4.209574257,4.436295369
1488,0.517078729,74.24658857,42.58407419,162.7743008,1,9584.769354,117.519281,0.02704479,45.09999847,5561.616211,1.797659874,562.9978027,15.36357307,1011.791016,2547.990723,13.4456749,13.4456749,1392.127808,206117.5,61.06109619,6051.811182,0.535756977,-2.394245863,12.00074482,22246846,453407.3072,116.4549959,39.89499902,45.09999847,0,0,0.948892166,676.5784596,160.1868004,105.3860529,0,1190.862398,142.2711714,1.201951595,0.00374998,0,0.020624247,0,0,0,0.052437036,0.004999942,0.035975943,0.003124844,0.097483756,0.706224095,0.89231078,8.308906844,8.756428962,25714,27.09896964,5.84662064,20.3900643,0.948892166,0.275045373,5.620740034,5.923476065
1489,0.488189775,80.26903156,52.26758112,115.9566603,4,9884.274179,140.7954699,0.028082253,45.09999847,5561.558105,1.801169634,559.5303955,15.35156727,1011.705261,2550.782715,13.42728043,13.42728043,1391.469727,118852.678,53.92732143,4369,0.540097143,-2.550333738,11.80562973,21607620,454262.217,116.4649959,39.89499902,45.09999847,0,0,0.948890321,605.9709823,121.1941965,127.5173719,3.161587734,600.7016694,110.6555707,1.336286477,0.00998716,0,0.066931601,0,0,0.002489628,0.080055706,0.002499917,0,0.00437492,0.055659843,0.742252666,0.864819663,5.828663242,6.14261007,23217,24.46752747,5.782446723,27.15203036,0.948890321,0.263785282,5.706373118,6.013733084
