aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
1823,0.552238029,40.13762355,27.00989791,174.7484694,2,13966.74683,64.45312793,0.018962224,46.0,5552.099121,1.755775571,566.7896118,15.48337936,1011.438232,2522.14917,13.47995853,13.47995853,1399.914429,83847.0,40.43517467,4257.0,0.55578375,-1.820519328,12.6827631,20002328.58,441387.5063,116.3149959,39.83499902,46.0,0,0,0.949738785,48.43437032,56.85773907,21.05842188,0.0,137.9326633,54.75189688,1.437980954,0.014375139,0.0,0.3903724,0.0,0.0,0.010625377,0.133113086,0.0,0.0,0.0,0.008124572,0.536180067,1.118201133,5.861983575,6.172206158,7264,7.648418826,1.75799384,11.77123191,0.949738785,0.281048876,3.038830699,3.199648944
1824,0.464573436,34.75776995,17.90709701,128.7910401,2,27135.3273,44.02526975,0.013734951,46.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,75380.0,26.25740878,4645.0,0.575895714,-2.28767705,12.11099434,23171402.0,442243.1652,116.3249959,39.83499902,46.79999924,0,0,0.949736455,31.58771029,32.64063396,49.48741278,1.052923676,106.3452913,32.64063396,1.492982669,0.001874926,0.0,0.092952576,0.0,0.0,0.008738888,0.106268596,0.0,0.0,0.0,0.001875066,0.872407526,0.643106916,1.767512025,1.861055259,3281,3.454642582,0.424335814,10.79131128,0.949736455,0.269372131,2.581167601,2.71777248
1825,0.618069977,40.27115251,22.50960412,107.7131612,0,13966.67883,74.3414696,0.019949337,46.90000153,5552.015137,1.75632298,565.1473999,15.49003506,1011.673828,2523.85376,13.48708057,13.48708057,1399.647217,75805.0,31.65252908,4626.0,0.598317073,-2.536587954,11.80641651,21899912.0,443098.8238,116.3349959,39.83499902,46.90000153,0,0,0.94973416,41.0641226,42.11704882,11.58218843,0.0,290.6076369,37.90534394,1.028670369,0.026867703,0.0,0.0,0.0,0.0,0.05561203,0.088812364,0.0,0.0,0.0,0.009999892,0.863086319,0.646026603,5.178363677,5.452434895,5020,5.285689627,1.855096937,8.545828263,0.94973416,0.238573295,2.620628859,2.75932884
1826,0.462543074,50.02855245,28.46032627,85.99680064,1,23743.29749,39.5380514,0.021762861,47.0,5551.83252,1.758803606,563.7851563,15.48565578,1011.700562,2525.854004,13.48246765,13.48246765,1399.118164,78051.0,35.04225731,6051.811182,0.631753247,-2.972887039,11.27168083,21912822.0,443954.4821,116.3449959,39.83499902,47.0,0,0,0.9497319,77.91672579,32.64079053,8.423429815,30.53493308,90.55187051,32.64079053,1.584746971,0.00062498,0.0,0.002719817,0.0,0.0,0.006833477,0.338672835,0.0,0.0,0.0,0.006875253,0.865195058,0.580954801,4.282872612,4.509559607,4179,4.40018915,0.762411874,11.48802841,0.9497319,0.175235738,2.372619925,2.498199677
1827,0.414744625,46.7122961,28.98694068,73.23545612,4,16097.1131,67.97721356,0.021086443,47.0,5552.841797,1.762758732,564.7963867,15.4798708,1011.830078,2528.038574,13.49081326,13.49081326,1398.418457,118852.678,40.29600016,4679.0,0.574044578,-3.282208204,10.89221096,22053792.0,444810.14,116.3549959,39.83499902,47.0,0,0,0.949729673,54.75242216,49.48776618,11.58224315,2.105862391,390.6374735,47.38190379,1.003195658,0.028124435,0.0,0.000145057,0.0,0.0,0.005041087,0.118091132,0.0,0.027557165,0.0,0.009999764,0.830971641,0.679548239,5.865003505,6.175445151,9064,9.543768355,2.205723288,18.21326688,0.949729673,0.24919473,3.338677153,3.515397325
1828,0.532728181,64.88274194,38.49686162,134.1652291,2,15075.03938,59.71273603,0.019657402,46.59999847,5552.861328,1.763400078,562.5142822,15.48577213,1012.060059,2529.957275,13.49591923,13.49591923,1398.151245,80970.0,39.09423637,5522.0,0.550552857,-2.911875486,11.34561729,21719450.0,445665.7977,116.3649959,39.83499902,46.59999847,0,0,0.949727481,314.8271541,118.9814997,52.64668129,2.105867252,470.6613307,103.1874953,1.353994107,0.004999901,0.079520156,0.041435364,0.0,0.0,0.0,0.106277366,0.0,0.1208989,0.002500058,0.017499686,0.571975978,1.258722246,8.187380893,8.620768649,25981,27.35626853,4.558638228,19.02136485,0.949727481,0.210523431,3.776911424,3.97683704
1829,0.50911202,56.78044515,30.21239691,156.1608833,4,22612.50769,49.0418626,0.015679188,45.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,82246.0,37.96574148,4206.0,0.54488625,-2.566583849,11.80700646,21843810.0,446521.455,116.3749959,39.83499902,45.59999847,0,0,0.949725323,182.1579312,64.22909711,41.06450471,2.105872037,325.3572296,56.85854499,1.327373481,0.003114644,0.035929991,0.0,0.0,0.0,0.0,0.067526515,0.0,0.0,0.001249957,0.016229235,0.812005151,0.56382032,5.931074026,6.245041469,23220,24.44917434,5.105435718,20.83669418,0.949725323,0.219259315,3.453389887,3.636198597
1830,0.538448769,54.40893259,30.95305476,164.2760845,3,13009.90684,90.10225104,0.020854049,45.5,5552.708008,1.766916394,560.769043,15.47527695,1011.978333,2532.277588,13.48368835,13.48368835,1397.491455,80376.0,37.86961784,4625.0,0.557975,-2.799919367,11.48179531,20002328.58,447377.1121,116.3849959,39.83499902,45.5,0,0,0.949723199,177.946585,51.59398027,36.85284305,1.052938373,796.0214098,45.27635003,0.924621546,0.052511134,0.0,0.038708843,0.0,0.0,0.023750744,0.036206623,0.0,0.622188286,0.0,0.005645488,0.140345227,1.089639639,7.879595455,8.296728417,21088,22.20436441,3.371804786,16.78199477,0.949723199,0.301778321,4.487297619,4.724847853
1831,0.422133914,42.58960221,19.73009917,184.2381849,3,13567.44443,75.38530691,0.020399329,45.40000153,5552.721191,1.768548965,558.4268188,15.47533607,1012.101929,2534.429199,13.48200703,13.48200703,1397.093506,77912.0,29.52330685,4626.0,0.569592857,-3.027467728,11.20126629,21842168.0,448232.7688,116.3949959,39.83499902,45.40000153,0,0,0.94972111,45.27644964,41.06468688,18.95293241,0.0,64.22938205,28.42939861,1.532249931,0.006874877,0.0,0.178718155,0.0,0.0,0.018124435,0.059962439,0.0,0.439962151,0.0,0.002499974,0.112621499,1.205554281,11.01557973,11.59875211,12156,12.79954702,4.188006772,14.21396725,0.94972111,0.287070083,3.31682038,3.492415137
1832,0.418146895,46.59437954,28.65181045,121.9092935,2,12662.92073,81.75963598,0.029531059,45.79999924,5552.899414,1.768292546,555.4993896,15.48593426,1012.430969,2536.409424,13.49084759,13.49084759,1396.957397,118852.678,24.48129749,5902.0,0.639725,-3.264943838,10.90810585,21652788.0,449088.4253,116.4049959,39.83499902,45.79999924,0,0,0.949719055,112.6648976,46.32949059,24.21768826,0.0,195.847392,42.11771872,1.346070908,0.00249994,0.0,0.279207307,0.0,0.0,0.0,0.203801732,0.0,0.015877228,0.0,0.011874433,0.398656241,1.180407372,6.929435109,7.29629997,11427,12.03197929,2.921116007,12.86598043,0.949719055,0.19279036,2.500224359,2.632593657
1833,0.57140002,55.98729453,29.76761908,104.6952249,2,11871.46292,95.54538719,0.023945956,45.5,5552.898438,1.770894527,553.1445313,15.48009777,1012.448914,2538.783691,13.48227119,13.48227119,1396.428711,79319.0,40.51876259,5748.0,0.704378571,-3.431221724,10.70177364,21764276.0,449944.0815,116.4149959,39.83499902,45.5,0,0,0.949717034,42.11780834,53.70020563,22.11184938,5.264726042,194.7948636,46.32958917,1.359934099,0.005624773,0.0,0.259256888,0.0,0.0,0.001249942,0.2461966,0.0,0.0,0.0,0.018117619,0.439820824,1.166481349,13.30971744,14.01440321,12588,13.25447428,4.902873722,10.06248428,0.949717034,0.140334595,2.18073726,2.296196849
1834,0.456561373,50.44625361,33.47062571,83.67168705,4,13190.48676,83.94628052,0.024821158,45.59999847,5552.922363,1.77349484,550.6867065,15.47397232,1012.465942,2541.20874,13.47298145,13.47298145,1395.900024,81748.0,39.35181904,6724.0,0.64812,-3.206865549,10.97391319,21611614.0,450799.7374,116.4249959,39.83499902,45.59999847,0,0,0.949715047,41.06494903,32.64136974,13.68831634,3.158842233,86.34168771,26.32368528,1.491728738,0.006870303,0.0,0.077137759,0.0,0.0,0.002504624,0.197590747,0.0,0.0,0.0,0.004374905,0.736023064,0.816614229,8.351648369,8.793846529,9541,10.04617125,4.230260893,10.58695348,0.949715047,0.16474352,2.294183282,2.415654347
1835,0.473927513,37.37172985,15.06475795,339.9248983,2,21104.73543,50.52469181,0.013590923,46.0,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,77964.0,34.24601412,4864.0,0.552598571,-3.367652893,10.77335644,21827238.0,451655.3931,116.4349959,39.83499902,46.0,0,0,0.949713095,58.96517624,13.68834449,13.68834449,0.0,124.2480499,10.52949576,1.165797937,0.002499924,0.0,0.009003449,0.0,0.0,0.027508458,0.02130232,0.0,0.0,0.0,0.003754621,0.860026674,0.388876,5.916191047,6.229450853,9641,10.15148686,2.384175524,13.19449852,0.949713095,0.324721131,3.330754671,3.507116718
1836,0.436469949,51.77556666,31.49799585,71.90140153,2,18994.22353,45.87189976,0.016688577,46.40000153,5552.900391,1.777035475,548.3671265,15.46213245,1012.378967,2543.796631,13.45734978,13.45734978,1395.240723,178488.0,35.78948212,3988.0,0.6038025,-2.566583849,11.80700646,21985304.0,452511.0485,116.4449959,39.83499902,46.40000153,0,0,0.949711176,105.2951702,36.85330959,13.68837213,1.052951702,1333.036855,30.53559937,0.516328824,0.018750406,0.0,0.0,0.0,0.0,0.119960216,0.050628609,0.00062503,0.063300264,0.0,0.0,0.785331148,0.849072642,8.177674464,8.61069625,17794,18.73622259,1.553749689,13.39210853,0.949711176,0.256885083,3.457046939,3.64010346
1837,0.458646314,37.79980268,18.11324202,134.1855749,3,17587.20912,60.40591746,0.019428359,45.79999924,5554.032227,1.781877041,547.3660889,15.44781303,1012.39856,2546.739502,13.45099831,13.45099831,1394.413208,118852.678,29.26845646,6051.811182,0.589591429,-3.234147072,10.93313789,20002328.58,453366.7036,116.4549959,39.83499902,45.79999924,0,0,0.949709292,80.02448813,18.95316824,18.95316824,0.0,405.3872096,16.84726066,0.841544421,0.015624962,0.0,0.0,0.0,0.0,0.009416259,0.154304332,0.00499974,0.033947431,0.0,0.003133476,0.835351224,0.706961865,5.486496768,5.777027572,10463,11.01705552,1.334404865,11.0154633,0.949709292,0.318351194,3.31715509,3.492811027
1838,0.479380484,45.31830881,26.68965169,148.9944966,3,18263.60467,63.69053096,0.01478695,45.29999924,5554.249512,1.782515168,544.0672607,15.45130825,1012.621094,2549.106934,13.45005512,13.45005512,1394.146973,172886.0,29.25878525,5412.0,0.5973325,-3.140998363,11.04294682,21620572.0,454222.3584,116.4649959,39.83499902,45.29999924,0,0,0.949707443,82.13055567,52.6477921,29.48276357,3.158867526,217.9618593,49.48892457,1.382160112,0.000625003,0.001566018,2.92e-05,0.0,0.0,0.0,0.053184211,0.0,0.0,0.0,0.016284855,0.809318987,0.409348246,9.680030427,10.19264459,10949,11.52881351,1.96274545,2.96876446,0.949707443,0.205128356,2.519782539,2.653219745
1839,0.445476749,36.13774503,18.76850641,97.82707976,3,15568.94471,55.12098477,0.021731557,45.29999924,5554.34668,1.785019636,541.170105,15.44359303,1012.636719,2551.74585,13.43705654,13.43705654,1393.619019,171842.0,31.0867486,5520.0,0.65279,-3.306236982,10.83545494,21622540.0,455078.0131,116.4749959,39.83499902,45.29999924,0,0,0.949705627,29.48281993,4.211831419,14.74140997,0.0,54.75380844,2.105915709,1.178723445,0.002489701,0.007402796,0.654914689,0.0,0.0,0.008124946,0.245598262,0.0,0.0,0.0,4.04e-08,0.122745913,0.969852822,4.524904825,4.764534078,2518,2.651347878,0.39690568,2.460210106,0.949705627,0.174497215,1.681572474,1.770624945
1840,0.330878118,30.06884212,7.451256633,71.04142043,1,13567.1978,68.86089652,0.021181086,45.29999924,5554.528809,1.786535859,537.9963989,15.44082832,1012.755615,2554.313477,13.42874241,13.42874241,1393.22229,162858.0,20.0378108,6013.0,0.607032857,-3.628455877,10.4349947,21658542.0,455933.6674,116.4849959,39.83499902,45.29999924,0,0,0.949703846,13.68847778,1.05295983,0.0,1.05295983,14.74143761,0.0,0.943463269,0.00501037,0.0,0.369070355,0.0,0.0,0.014960621,0.176884484,0.0,0.0,0.0,0.00249999,0.512602957,1.121220254,1.922905973,2.024742745,2564,2.699789003,0.741644164,4.698882408,0.949703846,0.291130505,2.358036085,2.482917274
1841,0.33867775,32.31717592,11.06573833,79.29459822,1,22086.09533,31.63085541,0.019790257,45.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,162122.0,21.51084709,7019.0,0.68058125,-3.818642616,10.19591141,21678724.0,456789.3215,116.4949959,39.83499902,45.79999924,0,0,0.949702099,27.37700592,14.74146473,1.052961766,1.052961766,55.80697362,11.58257943,1.281744452,0.014377748,0.0,0.085978497,0.0,0.0,0.018799497,0.343632243,0.0,0.0,0.0,0.0,0.823298344,0.873802657,1.000216305,1.053189527,2980,3.137826064,1.573916201,4.668735604,0.949702099,0.264562484,2.319221372,2.442051433
1842,0.477270059,33.53695651,12.26808723,176.7039883,1,16958.93548,71.50930181,0.017263049,46.20000076,5554.726563,1.788017273,534.782959,15.43762684,1012.874512,2556.921143,13.41955566,13.41955566,1392.825684,118852.678,22.00839043,5903.0,0.57581,-3.273417711,10.85799217,21608976.0,457644.9754,116.5049959,39.83499902,46.20000076,0,0,0.949700387,86.34302055,22.11223697,6.317781991,0.0,249.5523886,18.95334597,0.996072957,0.032516734,0.0,0.550537761,0.0,0.0,0.037466624,0.103915044,0.0,0.0,0.0,0.0,0.369676091,1.166205568,1.737998219,1.830048975,4816,5.071073012,1.613688554,2.296647842,0.949700387,0.364100496,3.294019034,3.468482355
1843,0.438381954,29.9087241,10.23894627,94.99094512,1,17267.24924,55.60125464,0.018195272,46.79999924,5554.938477,1.789469838,531.536377,15.43400764,1012.993225,2559.565918,13.40953827,13.40953827,1392.429443,167052.0,22.11542892,7030.0,0.70797,-2.566583849,11.80700646,21719040.0,458500.629,116.5149959,39.83499902,46.79999924,0,0,0.949698708,27.37710368,14.74151736,1.052965526,11.58262079,63.17793156,13.68855184,1.412000329,0.030575707,0.0,0.454027415,0.0,0.0,0.044384914,0.424361172,0.0,0.0,0.0,0.0,0.485331021,1.317993204,1.833938778,1.93107431,2218,2.335477537,0.973022036,0.0,0.949698708,0.20093791,1.647186241,1.734430327
1844,0.328972012,28.95617991,11.50072769,61.18200208,2,11581.67151,91.54334402,0.025693932,46.40000153,5555.233398,1.789950609,528.0333252,15.43538475,1013.215149,2562.131592,13.40433121,13.40433121,1392.164307,166124.0,26.28936539,6541.0,0.683775325,-3.623639464,10.41842318,20002328.58,459356.2824,116.5249959,39.83499902,46.40000153,0,0,0.949697064,13.68857554,2.105934698,1.052967349,0.0,75.81364913,1.052967349,0.638629666,0.015628291,0.0,0.286179754,0.0,0.0,0.017519315,0.219466226,0.001252293,0.355536326,0.0,0.014369791,0.185179066,1.576027917,3.514252503,3.700393142,2499,2.631365405,0.928808091,0.012635451,0.949697064,0.275702018,2.243435215,2.362264031
1845,0.308533549,36.17799779,17.417519,53.97939787,2,12833.72236,74.85004676,0.019634513,46.59999847,5555.405273,1.792319059,524.9671021,15.42560959,1013.230225,2564.956055,13.38724899,13.38724899,1391.637695,174799.0,16.77726769,4647.0,0.615122727,-3.59006834,10.45209503,21635664.0,460211.9356,116.5349959,39.83499902,46.59999847,0,0,0.949695454,2.105938268,0.0,1.052969134,0.0,8.423753071,0.0,0.759547391,0.03251103,0.0,0.005988378,0.0,0.0,0.012488711,0.245459877,0.001874906,0.0,0.0,0.0,0.974963256,0.578045651,2.693381721,2.836047818,518,0.545438011,0.353394492,1.258283228,0.949695454,0.36394679,3.506147644,3.691865248
1846,0.477571203,27.67618146,5.445295549,166.1961394,0,21104.30842,45.02602495,0.017399973,46.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,160721.0,11.8918016,4861.0,0.687636111,-3.343345881,10.74659681,21579932.0,461067.5886,116.5449959,39.83499902,46.79999924,0,0,0.949693879,17.90050497,0.0,1.052970881,0.0,48.43666052,0.0,0.654474785,0.001272906,0.0,0.58353839,0.0,0.0,0.001270695,0.400530419,0.0,0.00811722,0.0,0.0,0.335688772,1.103253085,0.0,0.0,2092,2.202815083,0.666017932,3.697568603,0.949693879,0.209410897,1.576867433,1.66039549
1847,0.376309792,28.26487296,11.22370014,11.24704807,0,25667.36047,25.57331859,0.022504468,46.90000153,5556.711914,1.795978904,522.1351318,15.41323471,1013.352051,2568.347168,13.37638187,13.37638187,1390.946045,118852.678,8.698956728,7815.0,0.9057075,-3.24347496,10.86054039,20278738.0,461923.2414,116.5549959,39.83499902,46.90000153,0,0,0.949692337,2.10594518,0.0,0.0,1.05297259,0.0,0.0,0.636514168,0.027457488,0.0,0.633558377,0.0,0.0,0.0,0.551839439,0.0,0.294639778,0.0,0.002479938,0.0,1.090867188,0.0,0.0,388,0.408553365,0.034410884,2.799275616,0.949692337,0.039466181,0.301102067,0.317052223
1848,0.412995246,27.36848119,3.895162923,11.72801616,0,21583.8825,34.00853122,0.022839478,46.79999924,5556.908203,1.798350334,518.9102783,15.40280437,1013.366394,2571.257324,13.35768414,13.35768414,1390.420166,72594.0,9.653345346,6051.811182,0.884015,-2.834119678,11.35343027,19842240.0,462778.8939,116.5649959,39.83499902,46.79999924,0,0,0.94969083,2.105948522,0.0,0.0,1.052974261,6.317845565,0.0,0.848685557,0.014999404,0.0,0.262027904,0.0,0.0,0.000624979,0.620023304,0.001249945,0.667466898,0.0,0.019995374,0.0,1.071326025,0.0,0.0,310,0.326422021,0.001588524,0.304837079,0.94969083,0.079606991,0.596088223,0.627665556
1849,0.512013919,27.18902956,3.55643174,137.0032031,0,15074.43424,58.29306729,0.024941171,46.79999924,5557.253906,1.798819423,515.2271118,15.40283108,1013.587097,2573.964355,13.34960079,13.34960079,1390.156494,70934.0,8.974813461,9853.0,0.750431429,-2.827677965,11.35181856,19886878.0,463634.5462,116.5749959,39.83499902,46.79999924,0,0,0.949689357,11.58273483,0.0,0.0,0.0,2.105951788,0.0,0.429323022,0.018104559,0.0,0.005263825,0.0,0.0,0.023084602,0.420266329,0.0,0.963167578,0.001249944,0.026249476,0.0,0.69161013,0.0,0.0,453,0.47699808,0.067817936,0.0,0.949689357,0.122803781,0.908988922,0.957143422
1850,0.515044261,28.03780314,8.176862085,393.3257133,1,11581.55998,98.4428627,0.022855258,47.29999924,5557.475586,1.801192284,512.0087891,15.39176273,1013.600708,2576.919189,13.32986736,13.32986736,1389.63147,104256.0,13.82751107,8450.0,0.55605,-2.566583849,11.80700646,20002328.58,464490.1984,116.5849959,39.83499902,47.29999924,0,0,0.949687919,31.58932467,3.158932467,3.158932467,1.052977489,66.33758181,0.0,0.908719356,0.084374504,0.122735745,0.02584092,0.0,0.0,0.076285683,0.011249994,0.0,0.569229189,0.0,0.014365823,0.168715554,1.489270269,0.732624623,0.771437236,3265,3.437971502,1.32869433,0.0,0.949687919,0.427992808,3.262756251,3.435608884
1851,0.543725853,27.76273796,8.684773711,89.50277667,1,10552.07238,95.08733959,0.026938213,47.5,5557.777344,1.80261898,508.574585,15.38578415,1013.717163,2579.778076,13.31528473,13.31528473,1389.237671,97115.0,12.0085783,7234.0,0.697465714,-2.775419831,11.40588522,19883580.0,465345.8503,116.5949959,39.83499902,47.5,0,0,0.949686514,16.84766474,0.0,0.0,0.0,27.3774552,0.0,0.664528438,0.109344736,0.854589117,0.0,0.0,0.0,0.078732228,0.271202831,0.0,0.0,0.0,0.009375515,0.095530302,1.198411282,0.738733829,0.777871243,1264,1.330965514,0.98780952,0.0,0.949686514,0.220522711,1.668828833,1.757241793
1852,0.62158683,26.64642035,4.396742213,320.4627728,0,16373.8818,46.96854495,0.016915927,47.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,9.928030252,7433.0,0.6445975,-2.687488914,11.50320005,19255906.0,466201.502,116.6049959,39.83499902,47.59999847,0,0,0.949685144,23.16557243,2.10596113,1.052980565,2.10596113,80.02652295,2.10596113,0.832078912,0.010643056,0.184862641,0.30106486,0.0,0.0,0.016249943,0.106415232,0.0,0.455701614,0.0,0.000624974,0.000375628,1.392906225,1.109960058,1.16876637,2257,2.376577136,0.403426368,0.0,0.949685144,0.142602312,1.031311447,1.085950911
1853,0.519959066,46.13627275,33.04937041,48.70831951,4,16958.63944,51.21741457,0.020844827,47.40000153,5558.091309,1.804051876,505.1604614,15.37951469,1013.833252,2582.651367,13.30032921,13.30032921,1388.84436,12152.0,15.11998081,3297.0,0.653321429,-2.409240127,11.83337641,18700174.0,467057.1536,116.6149959,39.83499902,47.40000153,0,0,0.949683808,21.05964093,17.90069479,14.74174865,0.0,75.81470734,15.79473069,1.350682753,0.004979359,0.587191574,0.23220585,0.0,0.0,0.005645596,0.305447248,0.0,0.067365389,0.0,0.0,0.0,1.251283846,3.729025614,3.926597022,4437,4.67208134,2.368573952,0.0,0.949683808,0.221342689,2.764284399,2.910741843
1854,0.624509472,34.36573412,15.4932008,40.80905333,4,13190.03482,67.08841628,0.028107947,47.59999847,5558.484375,1.804540515,501.544281,15.37835503,1014.052185,2585.422607,13.29063988,13.29063988,1388.582397,11717.0,16.25033855,7559.0,0.77433125,-1.742929697,12.63886976,18708516.0,467912.805,116.6249959,39.83499902,47.59999847,0,0,0.949682507,7.370884426,10.52983489,3.158950468,0.0,10.52983489,5.264917447,1.526316652,0.026262803,0.095323415,0.744860979,0.0,0.0,0.004999782,0.523625828,0.0,0.0,0.0,0.000624979,0.0,0.908922392,4.606154232,4.850204356,1221,1.285692841,2.903175827,0.0,0.949682507,0.087326168,0.822164274,0.865725406
1855,0.695495133,47.80141745,37.48351758,46.15997179,7,16958.59356,50.64463227,0.023942198,47.90000153,5558.751953,1.806937337,498.4208679,15.36614132,1014.063965,2588.428955,13.26952839,13.26952839,1388.059204,13037.0,18.71114016,7700.0,0.786281429,-1.707717538,12.67012215,18725454.0,468768.4562,116.6349959,39.83499902,47.90000153,0,0,0.94968124,27.37760726,5.264924473,5.264924473,0.0,50.54327494,1.052984895,1.070621401,0.010624775,0.0,0.559964763,0.0,0.0,0.006249955,0.581252366,0.0,0.0,0.0,0.0,0.35169637,1.087606212,6.199731217,6.528223322,2039,2.1470362,2.892942779,0.0,0.94968124,0.066182764,0.907363566,0.955440129
1856,0.477728114,52.55191144,38.40757197,38.89683464,6,21583.63651,33.97626724,0.021386783,48.90000153,5560.142578,1.810489178,494.6941223,15.35139847,1014.182312,2592.226074,13.25159836,13.25159836,1387.374634,11290.0,14.98585558,4846.0,0.718955,-1.956282377,12.35298586,16040108.0,469624.1072,116.6449959,39.83499902,48.90000153,0,0,0.949680006,28.43062907,10.52986262,5.264931309,0.0,28.43062907,6.317917571,1.386837605,0.002500083,0.0,0.207017427,0.0,0.0,0.0,0.369957269,0.0,0.0,0.0,0.001874976,0.711943627,0.962556015,4.616926896,4.861560593,4878,5.136466985,2.430793105,0.0,0.949680006,0.085436856,1.243767131,1.309669702
1857,0.521679386,30.00184154,12.21006726,81.39386437,2,12662.3841,86.86679388,0.026024408,49.40000153,5560.497559,1.811932206,491.3377991,15.34403324,1014.296387,2595.15918,13.2353096,13.2353096,1386.983521,118852.678,13.42797184,6445.0,0.84873125,-2.566583849,11.80700646,20002328.58,470479.758,116.6549959,39.83499902,49.40000153,0,0,0.949678808,31.58962773,7.370913138,5.264937956,2.105975182,110.5636971,3.158962773,0.964324928,0.013749552,0.0,0.081496464,0.0,0.0,0.019337828,0.339379196,0.011865296,0.0,0.0,0.00622937,0.831947321,0.943630239,3.516052519,3.702359673,1632,1.718475749,2.220023825,0.026899373,0.949678808,0.075372562,0.61352669,0.646035991
1858,0.733601164,28.12089729,8.185276728,89.60357593,3,10820.83013,98.18697192,0.031832486,48.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,11084.0,9.010864019,6453.0,0.836843478,-2.344120383,11.8646431,15332912.0,471327.869,116.6649073,39.83508817,48.90000153,0,0,0.930591391,9.671269352,4.298341934,1.074585484,0.0,33.31214999,0.0,0.878355779,0.056033534,0.659002809,0.026964706,0.0,0.0,0.038311114,0.222340925,0.003826707,0.0,0.0,0.052320392,0.108688322,1.409872044,4.902304224,5.267944956,1097,1.178820275,1.237297938,0.444469637,0.930591391,0.058167603,0.43522195,0.46768319
1859,1.846685882,29.2904294,3.656506419,1.668242698,3,11015.04386,36.15423209,0.041736457,48.29999924,5560.793457,1.814324379,488.2735291,15.33102608,1014.30658,2598.203857,13.21335316,13.21335316,1386.462158,118852.678,8.994064569,6051.811182,0.938685714,-2.597663641,11.54501534,20002328.58,472002.3242,116.6727792,39.83731328,48.29999924,0,0,0.319436272,25.04411897,6.261029743,3.130514871,3.130514871,9.391544614,3.130514871,1.440234749,0.056013375,0.205145786,0.275845408,0.0,0.0,0.013006994,0.556963979,0.035295869,0.0,0.0,0.0,0.0,1.342137768,3.795838,11.88292731,397,1.242814404,0.044714893,0.303412125,0.319436272,0.043785076,0.110652759,0.346400109
1868,0.800718436,39.35448376,23.99435898,99.6214179,0,15321.10153,81.69053263,0.030479679,42.0,5553.571289,1.758987546,567.244812,15.2935667,1006.815735,2509.431152,13.2326355,13.2326355,1401.759277,42159.0,10.463781,7137.0,0.792551316,-1.508865714,13.02610302,19949556.0,430253.7965,116.1849959,39.82499902,42.0,0,0,0.949908295,14.73826482,1.052733201,5.263666006,0.0,16.84373122,1.052733201,1.195906784,0.003750027,0.0,0.817901937,0.0,0.0,0.0,0.45834638,0.049375384,0.0,0.0,2.18e-06,0.053697249,0.848522615,0.0,0.0,5089,5.35735926,0.079187373,0.0,0.949908295,0.086439646,0.923491139,0.972189783
1869,0.731717198,33.82516952,17.24987977,375.376121,0,22616.79807,45.08956402,0.015585125,42.79999924,5553.305664,1.746132612,564.9008179,15.40084743,1008.917908,2509.23877,13.34660053,13.34660053,1403.191284,42945.0,13.03983641,4040.0,0.561963095,-1.293862581,13.29418659,19685368.0,431109.5841,116.1949959,39.82499902,42.79999924,0,0,0.949905519,86.32437475,7.369153942,11.58009905,4.21094511,113.695518,5.263681387,1.137446953,0.006877195,0.0,0.50643839,0.0,0.0,0.001875024,0.032591343,0.0,0.0,0.0,0.0,0.371297389,0.870022373,0.298858226,0.314618897,16418,17.2838242,1.866812278,0.0,0.949905519,0.347217149,3.184688235,3.352636837
